באותה	22618
פעם	22594
בעולם	22557
השנים	22535
כתב	22519
גדול	22446
איך	22410
לעשות	22407
חברי	22378
כיום	22135
לנו	22073
תחת	22017
שתי	21946
במשך	21561
עצמו	21559
בקרב	21469
הארץ	21433
מנת	21424
בידי	21352
הקבוצה	21137
אנשים	21106
אתר	20960
רבי	20815
תוך	20724
מרכז	20719
ואת	20698
רוב	20611
האדם	20524
ישראלים	20502
הרבה	20481
חברת	20474
קובץ	20450
הגדול	20230
מערכת	20202
המלחמה	19913
הממשלה	19860
נוספים	19849
בתוך	19845
הסרט	19829
נראה	19651
יהיה	19636
שלהם	19629
מאז	19606
באזור	19591
בלבד	19458
החברה	19404
האם	19395
חבר	19356
שונות	19328
פה	19241
באוקטובר	19132
זכה	19123
במסגרת	19107
לעיתים	19103
כולל	19093
אינו	19029
איש	18939
למשל	18887
בארץ	18749
ביולי	18734
שהיא	18668
אולי	18653
ביוני	18572
שוב	18403
נוסף	18392
יצא	18275
משה	18273
בזמן	18263
עליו	18205
בספטמבר	18205
יהודה	18180
ילדים	18127
תודה	18028
ועל	17984
בשנים	17984
שנת	17953
המשפט	17944
לכך	17914
שימוש	17913
בינואר	17888
נמצא	17877
ואף	17781
במרץ	17686
עדיין	17623
מיליון	17620
בנובמבר	17617
שלום	17591
יהודי	17535
לאור	17504
בדצמבר	17461
בעת	17457
משנת	17448
שאתה	17440
הים	17408
אנשי	17393
חושב	17381
היהודים	17289
שהם	17169
לראשונה	16992
הלהקה	16912
אינה	16900
החיים	16894
לראות	16798
שיש	16752
תוכנית	16736
בארצות	16704
מול	16674
דה	16659
בת	16645
ון	16599
תאריך	16586
בסוף	16559
יצחק	16559
ראשון	16504
באוגוסט	16500
הזמן	16413
ועוד	16339
באפריל	16305
שלושה	16280
מעל	16266
למרות	16198
לבין	16181
עבר	16135
רבה	16075
שמו	16060
ועד	16047
היי	15999
מהם	15926
כלומר	15880
כלי	15839
המלך	15838
אי	15702
בשנות	15667
כוח	15603
יוסף	15596
כמעט	15591
באמת	15534
שזה	15533
מדי	15462
יכולה	15460
בגלל	15441
ולכן	15377
לאורך	15332
ארץ	15316
השם	15303
בירושלים	15233
בעוד	15201
הצבא	15174
מאת	15163
באנגלית	15134
הגיע	15088
יורק	14984
מים	14963
ב־	14942
גרמניה	14909
שלנו	14898
חיל	14890
הכל	14823
לשם	14784
הייתי	14757
בפברואר	14716
שבה	14712
עקב	14705
מדינות	14692
האימפריה	14661
לפנה	14629
תפקיד	14621
בתחילת	14594
עושה	14529
אצל	14455
נפטר	14455
במיוחד	14421
השנה	14414
צרפת	14259
פשוט	14175
וגם	14165
השלישי	14114
שלוש	13984
השיר	13945
ימים	13942
למעשה	13930
הבית	13913
מלך	13898
מחדש	13882
קבוצת	13840
יכולים	13818
האוויר	13786
בתי	13785
מבין	13778
במאה	13761
האלבום	13725
מאוחר	13714
אפשר	13679
קדימה	13673
בר	13672
חוק	13628
חדש	13625
יעקב	13620
בלתי	13602
כוחות	13592
אירופה	13545
העבודה	13521
כפי	13501
צה	13460
שבהם	13427
אתם	13365
האחרון	13316
לרוב	13302
קשה	13301
אלוהים	13283
ים	13277
הולך	13276
ואני	13276
במלחמת	13269
פעולה	13266
סוג	13206
בתחום	13162
ממש	13152
כיוון	13137
לצד	13126
החלה	13084
אחרות	13024
קטן	13019
ממנו	13014
בתקופת	13008
לב	12957
נוספת	12947
אומר	12909
בכך	12858
בסרט	12854
יודעת	12852
אמר	12829
פני	12795
מפקד	12781
בצורה	12780
תמיד	12767
סוף	12722
משחק	12649
דולר	12572
אברהם	12563
איפה	12558
הבריטי	12542
שהיו	12541
הפך	12523
בנו	12503
האי	12499
והיא	12442
בעבר	12370
מטר	12364
יד	12342
המפלגה	12342
קיבל	12332
ישראלי	12325
אוניברסיטת	12320
שנולדו	12278
אמריקאים	12184
עבודה	12125
ניו	12119
נקרא	12110
לבית	12107
קשר	12084
גדולה	12080
תקופה	12080
קצת	12053
היישוב	12015
ולאחר	11998
הראשונים	11989
העברית	11983
פעמים	11979
בתפקיד	11957
דקות	11920
לכן	11896
לדוגמה	11884
מידע	11883
משרד	11859
הישראלי	11857
נשים	11820
החדשה	11816
מעבר	11815
קצר	11801
בתקופה	11784
בבקשה	11765
מקור	11763
המועצות	11761
ככל	11752
היהודי	11723
ביום	11712
נעשה	11705
היהודית	11683
קבוצות	11632
למצוא	11631
אביו	11631
זכתה	11613
ברית	11605
ראשי	11603
וב	11580
בדיוק	11578
חייב	11560
בהמשך	11535
לקבל	11522
מר	11520
שלמה	11479
הטוב	11477
הדבר	11459
אחרת	11444
הגדולה	11401
אבא	11377
מונה	11363
דין	11345
האלה	11327
שונה	11284
הנה	11244
פעילות	11242
עמ	11238
אזור	11235
קרב	11233
כסף	11178
שום	11143
העליון	11087
צבא	11080
ממשלת	11072
החלו	11068
אישים	11015
החדש	11009
לעזאזל	10979
כתוצאה	10964
משום	10931
שכן	10922
אליו	10921
המשחק	10912
הפועל	10900
מדינת	10893
ערך	10887
המים	10841
קודם	10833
עשרה	10827
רואה	10815
ביניהם	10793
אפילו	10779
מותו	10775
לזה	10755
בגיל	10729
ליד	10706
ימי	10703
מחוץ	10654
מת	10654
זהו	10644
סרט	10644
בוא	10642
זוכי	10593
ורג	10564
העונה	10529
אור	10496
התנועה	10468
הסדרה	10450
כולם	10441
הנשיא	10439
ארגון	10432
פחות	10410
שר	10405
בהן	10389
שימש	10373
ברחבי	10370
כזה	10341
שהייתה	10303
מכל	10270
להגיע	10257
ידוע	10255
דומה	10239
בספר	10234
התוכנית	10223
נחשב	10214
באותו	10199
טובה	10198
שירים	10129
כנגד	10097
תהיה	10091
בפני	10078
כדור	10076
חי	10076
לקראת	10073
בסיס	10072
מערכות	10063
הלאומית	10061
שטח	10036
מישהו	10011
לשעבר	9979
הר	9978
לדבר	9971
אינם	9962
מצד	9941
מכיוון	9941
הכי	9933
ספרים	9899
לגבי	9896
קבוצה	9865
לעומת	9865
נוספות	9862
שחקן	9813
מדינה	9813
ערב	9795
מטעם	9789
והן	9781
חשוב	9777
הקמת	9774
בלי	9764
סדרת	9762
נשיא	9734
תקופת	9722
הביטחון	9720
רמת	9689
בראש	9680
השלטון	9671
פיקסלים	9651
מזה	9643
העם	9629
תהליך	9603
נבחר	9556
יחסית	9555
חודשים	9527
בניגוד	9526
משנה	9523
גבוה	9497
די	9478
מפה	9467
צבי	9459
אדוני	9453
איזה	9411
קולנוע	9410
הזאת	9352
אבן	9347
מצב	9292
מין	9282
חיפה	9281
חצי	9274
לישראל	9254
בצפון	9220
קו	9200
קיים	9198
והם	9198
תנועת	9191
במשחק	9161
קרה	9117
היחידה	9106
וכך	9101
מבצע	9078
להשתמש	9073
שיר	9066
מאיר	9050
כהן	9039
ללכת	9028
עצמה	9021
הדרך	9020
חדשה	9015
בעזרת	9008
גן	9001
לארץ	8998
ארבע	8996
תמונה	8993
גבוהה	8991
מפני	8989
הגיעו	8982
עיר	8981
נבחרת	8973
ואז	8957
לדעת	8939
עלי	8927
הלאומי	8918
בשביל	8901
עשר	8898
הבא	8895
פרק	8894
יפה	8878
בהתאם	8876
המקום	8861
החוק	8856
שעות	8847
עלה	8844
למקום	8831
כלפי	8810
עובד	8805
התיכון	8805
הישראלית	8799
לעולם	8794
הדין	8791
למעלה	8775
היתר	8747
עת	8745
הקרב	8735
בדרום	8719
שבע	8712
חדשים	8701
העצמאות	8700
ספרי	8694
סביב	8693
תואר	8682
הראשי	8662
השימוש	8658
דו	8653
במרכז	8643
מבנה	8629
הקיבוץ	8611
במספר	8603
הרי	8589
מדבר	8579
דברים	8577
בתל	8576
במקביל	8570
ישנם	8567
אן	8550
טלוויזיה	8549
דרום	8537
משפט	8532
לשנת	8508
ארבעה	8506
הצליח	8500
חברות	8491
ה־	8488
היחיד	8462
ובכך	8439
חברה	8439
אפריקה	8426
מלחמה	8407
אוהב	8388
מספיק	8380
עולם	8373
לאומי	8372
סמל	8356
אלף	8330
משפחת	8330
קורה	8328
תת	8320
למען	8300
ראו	8290
הארגון	8271
מזרח	8270
אמריקה	8268
חברים	8213
גדולים	8209
משפחה	8196
עליה	8187
העתיקה	8183
מצטער	8183
לצורך	8175
המפקד	8171
והיה	8144
הקהילה	8121
בשנה	8109
מעט	8102
הפכה	8096
בשלב	8088
באירופה	8082
הכוחות	8081
זכויות	8076
חדשות	8071
מצרים	8056
שאין	8055
אמריקאי	8049
חשבתי	8040
מסוים	8029
לתת	8016
לבן	8007
בכלל	8005
במקרה	7993
חייו	7991
כחלק	7973
צריכה	7972
שמואל	7969
הכוח	7967
בתור	7959
מאות	7958
צריכים	7940
שדה	7925
נקודות	7923
בא	7923
ליצור	7905
ציון	7900
בוגרי	7882
סיפור	7882
הבחירות	7879
בפרס	7877
התקופה	7868
ואילו	7868
לפחות	7865
ההגנה	7862
שינוי	7855
מטרים	7844
בטח	7836
בעלות	7825
הוקם	7824
חזר	7812
הזהב	7805
בימי	7797
הופעות	7787
רשת	7769
למד	7743
בנושא	7741
החינוך	7740
היית	7740
בטוח	7735
דגל	7731
בעברית	7714
נתן	7711
ביחד	7710
ערכים	7704
חיילים	7704
באוניברסיטת	7690
מס	7689
הזו	7679
לעיר	7664
מכך	7657
בריטניה	7656
בזה	7628
אנו	7627
יימס	7624
ובכן	7623
באליפות	7589
סיום	7585
לצאת	7578
הוקמה	7573
השאר	7562
המשפחה	7557
ממנה	7556
מסוג	7519
הסכם	7512
בעלת	7485
במטרה	7483
המועצה	7476
מוזיקה	7473
אלבום	7456
הילדים	7456
הכסף	7444
מיד	7435
שיחק	7435
אש	7427
עליהם	7422
אבי	7411
הללו	7399
מתחת	7383
במדינה	7372
משמש	7370
תבנית	7365
חזרה	7356
לוי	7355
הנראה	7347
רוסיה	7346
לקחת	7340
שמה	7337
מכבי	7332
נשק	7321
קיימת	7320
המרכז	7317
המרכזי	7312
יהודית	7307
מסוימים	7282
אמרתי	7270
צפון	7263
האחרונה	7259
לומר	7248
ספרד	7238
שאת	7227
יכולת	7227
בבחירות	7219
הגוף	7217
מבחינה	7212
להקת	7210
הימים	7189
דן	7185
מעולם	7168
למנוע	7145
תושבי	7134
צוות	7128
אלכסנדר	7095
האזור	7090
מחקר	7089
דם	7086
בסדרה	7080
ללמוד	7065
קטנה	7053
ועדת	7052
סרטי	7043
שנפטרו	7041
תן	7041
המילה	7038
עונה	7034
פנים	7031
ביקורת	7020
השלישית	7018
תרבות	7001
מעמד	7001
הקשר	6993
טען	6986
המדינות	6984
במזרח	6965
שכל	6964
מהווה	6947
לכם	6937
אוכל	6936
מאשר	6930
אמא	6929
התורה	6922
הרפובליקה	6918
רקע	6917
לאחד	6908
משחקים	6904
קיימים	6901
לבסוף	6899
רד	6897
כנראה	6893
הראשונות	6862
עץ	6860
ילד	6857
מופיע	6848
איטליה	6833
יחידה	6827
גביע	6827
השתתף	6826
מהר	6820
ברור	6808
כלום	6808
הכנסייה	6787
בניו	6781
מלא	6780
לעבוד	6745
תוכניות	6732
מגיע	6718
יחידות	6716
אלי	6714
אינטרנט	6706
חמש	6701
מרבית	6694
אשתו	6677
גוף	6675
המשיך	6673
ראשונה	6673
לבצע	6670
ובין	6666
שעל	6665
אנג	6660
כפר	6660
הגרמני	6653
אותנו	6646
פרסם	6635
בדומה	6632
ובו	6631
ושל	6624
עולה	6621
האוכלוסייה	6621
שנייה	6617
רגע	6613
הגדולים	6609
הגמר	6602
המוזיקה	6592
בי	6589
נהר	6587
עבד	6582
לחזור	6580
מיוחד	6568
שערים	6566
אורך	6565
הטלוויזיה	6560
מפלגת	6560
הלילה	6559
מנסה	6547
פתח	6533
שער	6526
לשחק	6521
המבנה	6518
מתאימה	6512
אליה	6512
ישראלית	6497
הצעיר	6492
אוויר	6481
רחוב	6478
חיי	6476
מכאן	6464
האנשים	6461
תרגום	6450
האוניברסיטה	6450
הגיעה	6435
תורה	6431
לבנון	6427
בראשית	6422
שמונה	6421
שמות	6417
החולים	6403
מערב	6389
מחוז	6377
אותן	6370
השמש	6366
לידי	6366
הממלכה	6365
עצמם	6357
ימין	6354
בפעם	6348
השונים	6345
בעונת	6345
עמד	6338
צורך	6335
קטנים	6333
תיאטרון	6330
סופר	6323
הביניים	6321
ככה	6318
בשני	6317
התעופה	6313
בזכות	6309
נמצאים	6305
להביא	6298
קול	6296
ערוץ	6294
הרביעי	6293
אחיו	6285
עברה	6268
לימים	6267
יישובים	6267
הופיע	6260
קרוב	6252
שירות	6242
אנגליה	6240
בפועל	6237
המכונה	6235
חד	6229
כוכב	6221
הליגה	6219
עומד	6218
משחקי	6214
הוועדה	6212
סרטים	6208
במערכת	6206
הצבאי	6204
ראה	6201
תחילת	6196
עשה	6195
הנוער	6190
יו	6188
העיקרי	6184
אדום	6180
הרומית	6175
הציבור	6171
תש	6170
רוח	6160
החלל	6159
מילים	6156
ביחס	6154
לעזור	6154
מסע	6153
באמצע	6151
במהירות	6147
תא	6124
נמצאת	6120
חומר	6117
מדובר	6115
שניתן	6113
התרבות	6113
כמות	6108
לעבור	6105
מאחר	6100
הבריטית	6097
חושבת	6097
חוץ	6089
אישה	6082
בחלק	6081
פעולות	6075
לילה	6073
זהב	6071
איתו	6056
החליט	6056
לשמור	6054
גוריון	6054
העות	6053
מסוימת	6049
הכפר	6039
מרכזי	6035
ברק	6034
נכנס	6033
כאילו	6019
עברית	6014
בסופו	5997
האל	5987
בגרמניה	5980
לחלוטין	5976
האדום	5962
קרן	5951
צבאי	5948
שאר	5944
גיל	5943
גורם	5938
האמריקאי	5937
עורך	5922
המקורי	5917
שמעון	5910
נולדה	5907
אה	5906
בעיה	5904
ניסיון	5897
חלקים	5889
וזה	5880
מלבד	5879
תושבים	5879
השחקן	5878
שבין	5874
איתך	5874
כללי	5862
תשע	5855
מנחם	5852
בעיות	5850
חינוך	5841
סדרה	5839
קבע	5838
דוגמה	5836
האמת	5836
במצב	5833
כדורגלני	5829
בואו	5816
כבוד	5812
המצב	5811
להשיג	5808
חוסר	5803
אהבה	5793
חמישה	5792
ורק	5788
בתוכנית	5788
האחרונות	5787
הביתה	5787
ממלכת	5785
קרובות	5782
תורת	5780
ישיבת	5777
פרי	5775
שווה	5765
לונדון	5765
השפה	5759
הנרי	5759
הסיפור	5757
הצי	5754
דני	5740
רוברט	5734
מרדכי	5717
ספרו	5707
העשרים	5705
מיני	5699
סיבוב	5689
ריצ	5686
מנהל	5685
יוצא	5678
מוכן	5672
השטח	5665
רשמי	5664
הבין	5663
סדר	5661
לספר	5657
הג	5651
פולין	5645
ברוב	5643
זאב	5642
בעונה	5640
אלפי	5639
גרסה	5627
לכנסת	5622
איי	5613
סין	5611
תראה	5610
לתוך	5607
עזה	5607
בערוץ	5604
שב	5599
מכונה	5598
חוקי	5597
ישו	5597
אריה	5597
כאלה	5587
ערים	5583
הכול	5579
קל	5577
עונת	5574
בנימין	5569
נושא	5562
כה	5556
המערכת	5548
עין	5544
וכל	5543
שאינם	5539
בשטח	5537
שבת	5536
קבוע	5535
לתפקיד	5530
המאוחדת	5526
יחסי	5519
השפעה	5518
מועצת	5517
המזרחי	5514
שלאחר	5514
ייתכן	5509
הרכבת	5503
פיתוח	5502
דת	5502
המערבית	5491
משמעות	5486
הצרפתי	5481
מוזיאון	5476
לחץ	5474
יודעים	5471
פרקים	5466
ויליאם	5464
העת	5463
המשטרה	5451
משתמשים	5448
הקיסר	5437
ההיסטוריה	5427
זוג	5419
הפנים	5417
שלטון	5415
וג	5404
מזון	5402
הטבע	5401
המערבי	5399
סגל	5397
בסדרת	5392
שאינו	5391
שאנחנו	5381
מדיניות	5378
אלוף	5376
טיפול	5373
כדורגל	5369
סימן	5365
פעיל	5364
בשימוש	5362
כשהוא	5362
ועם	5346
שנתיים	5345
הגנה	5345
עברו	5343
אמור	5340
בגביע	5340
כשחקן	5336
ויש	5332
ביטוי	5327
העברי	5311
השירים	5310
כעת	5309
מרי	5307
הצרפתית	5304
הארי	5299
בראשות	5298
יהיו	5295
עשרות	5294
ידע	5291
רעיון	5288
החוץ	5288
המקדש	5287
השואה	5284
היסטוריה	5283
הפעם	5273
ספרות	5271
ניסה	5266
ובשנת	5264
בתחילה	5262
כנסת	5262
רוק	5260
העלייה	5252
אליפות	5249
פארק	5245
הרוסית	5245
תנועה	5243
שחור	5237
דניאל	5232
רצח	5226
גמר	5222
מדעי	5221
חודש	5215
שפה	5211
להורג	5210
הצליחו	5210
להצלחה	5209
לגרום	5198
גבי	5195
בצרפת	5193
סן	5192
הבריטים	5187
כביש	5184
נכתב	5182
בערך	5176
המידע	5175
האיחוד	5170
שיטת	5167
במקור	5163
גישה	5159
ילידי	5156
הכולל	5151
מכון	5134
הצטרף	5127
גל	5125
משפחות	5125
הקים	5116
משני	5110
משפחתו	5101
חטיבת	5099
להמשיך	5098
בריטניקה	5088
לציון	5081
כיהן	5078
הגרמנית	5078
בנות	5077
לכיוון	5075
גברים	5073
האיש	5073
רע	5073
אמנות	5072
במחוז	5072
להגיד	5071
החלק	5069
נמוך	5068
הקרקע	5066
הדם	5064
יפו	5046
שירה	5037
ישראליות	5033
המועדון	5030
הקטן	5029
עניין	5028
הצפון	5028
מתכוון	5028
הטובה	5027
אנגלית	5026
ברחוב	5022
דמות	5020
פון	5016
חסר	5014
חזק	5011
הוציא	5008
הודו	5003
המשנה	4999
אוסף	4992
הצפוני	4990
עושים	4988
הילד	4988
מתחיל	4987
מיכאל	4986
איתי	4984
תחילה	4983
סגן	4982
החוף	4979
חוזר	4977
תחנת	4971
בניין	4967
שירי	4963
גדולות	4958
האקדמיה	4957
יחיד	4956
הבאים	4952
הלבן	4948
רוצים	4944
בנאדם	4940
יהדות	4936
הערבי	4936
תקשורת	4934
במדינות	4934
דמויות	4933
עובדים	4925
חולים	4922
מינים	4920
הביא	4919
ברזל	4917
חג	4916
לפעול	4913
ארוך	4911
באי	4910
מפעל	4906
וכי	4899
תקווה	4897
במערב	4894
יתר	4891
זכו	4891
ישנה	4889
צעיר	4885
תגיד	4879
כיצד	4878
אחוז	4878
מותק	4878
גדוד	4876
חייבים	4874
לשימוש	4869
פרשת	4869
פועלים	4868
במלחמה	4868
המחקר	4867
השונות	4862
רכב	4857
סמוך	4853
בנוגע	4850
תשס	4849
ולעיתים	4841
וזאת	4834
העובדה	4832
יצאו	4832
מייקל	4832
נהרגו	4832
במידה	4829
העולמי	4828
האתר	4823
דוקטור	4823
המוות	4823
שלב	4821
חשיבות	4819
לקרוא	4817
גרם	4816
עשוי	4812
רומא	4809
שחקנים	4805
רי	4801
בספרו	4794
לס	4794
גורמים	4785
לבנות	4777
שגם	4766
אב	4766
המרכזית	4763
הפכו	4760
בקשר	4759
האזרחים	4757
קפטן	4753
ואן	4749
ממוצא	4745
קיבלה	4743
ושם	4735
בליגה	4735
היתה	4731
אורי	4727
מתי	4724
נוצר	4722
הפעולה	4721
הכללי	4717
הקולנוע	4716
וה	4708
הלא	4706
ניצחון	4706
בשפה	4704
פול	4703
בחיים	4703
מכיר	4702
אסיה	4701
להקים	4700
משמעותי	4699
אות	4696
להיכנס	4693
גשר	4689
בסגנון	4687
נתונים	4685
בהיסטוריה	4685
הרעיון	4682
בחזרה	4682
שכתב	4680
בחברה	4677
מטוסי	4670
השניים	4668
לשני	4666
יהושע	4665
מטוס	4663
ואם	4657
אוקיי	4657
עליך	4645
זוכה	4644
כוללת	4642
שינויים	4639
המהפכה	4636
ממני	4632
בצד	4631
ובהם	4630
חופשי	4629
מבנים	4627
הגרמנים	4625
נמל	4625
זיכרון	4621
מקורות	4618
הגבול	4610
כולו	4610
ספורט	4602
קריית	4601
תחום	4594
הספרים	4594
בצורת	4593
מקובל	4592
לחלק	4589
לגמרי	4583
נחל	4581
הדברים	4580
מצפון	4577
מקרה	4576
בחודש	4575
בסמוך	4573
רחב	4572
שניות	4572
זכות	4570
ראיתי	4566
ין	4561
לפעמים	4560
אזורית	4558
יוני	4548
המספר	4544
המזרח	4534
יחידת	4532
הו	4532
אנרגיה	4531
נקבע	4530
במקרים	4525
התפתחות	4521
נהוג	4516
עסק	4509
שלושת	4508
תאי	4508
שש	4507
רגל	4506
הקונגרס	4505
רשות	4504
החמישי	4502
ואתה	4500
גבר	4499
הגבוה	4498
הקדוש	4497
מורכב	4496
בוקר	4486
נערך	4477
הוביל	4471
צבע	4471
המקור	4471
בתו	4470
לשמש	4463
אילן	4463
עובר	4461
לאן	4460
שישה	4457
לעבר	4451
סיים	4451
לטובת	4449
משמעותית	4447
יפן	4447
עצמי	4443
הישיבה	4443
הדת	4441
תנאי	4440
הרשמי	4439
ליגת	4439
מהן	4438
דעת	4435
גדל	4435
חדר	4429
להבין	4425
כ־	4423
משקל	4421
מאחורי	4421
הבאה	4418
בשעה	4417
אכן	4408
ידיעות	4408
בבתי	4405
בואי	4402
להעביר	4399
דייוויד	4399
רשמית	4399
שבועות	4398
אריק	4395
מושג	4392
אמרת	4391
שיצא	4390
היטלר	4390
סיטי	4388
אודות	4383
מקבל	4381
נשאר	4381
הרשות	4380
יכולות	4377
הבעיה	4375
המונח	4374
דברי	4373
רדיו	4367
הולכים	4364
לואיס	4364
מאי	4363
גובה	4361
האחרים	4359
הדרומי	4358
לעזוב	4356
לשלטון	4355
הקבוצות	4351
העל	4351
שיא	4348
לשנות	4346
מקומות	4344
נמצאו	4343
האמריקאית	4342
פרנק	4338
הקברות	4338
לכאן	4334
תמיכה	4333
אמצעי	4332
מתאר	4329
קולות	4329
דווקא	4322
למשחק	4322
פרופסור	4321
לכתוב	4320
ברגע	4318
ראשית	4315
הוחלט	4313
הרכב	4311
לילדים	4301
חלקי	4293
מוות	4292
העיתון	4290
בג	4286
שניים	4286
לארצות	4274
הנושא	4272
שבהן	4270
דמותו	4268
אלון	4268
אומרת	4266
נבנה	4260
שרון	4258
אדוארד	4253
הנהר	4250
סיני	4250
שירת	4248
קבלת	4247
ישנן	4242
האחרונים	4241
תמונות	4235
בהוצאת	4230
הודיע	4226
קטנות	4224
הכדורגל	4223
חיות	4220
יוצר	4217
תוכל	4216
בלילה	4215
בלונדון	4214
להפוך	4212
באזורים	4210
טובים	4208
קמ	4204
יצירות	4201
מחשב	4199
יושב	4197
המטוס	4197
לאומית	4193
הידוע	4190
אישי	4190
אפשרות	4188
למשך	4188
בניית	4187
אריאל	4187
פיקוד	4185
הדרום	4181
התקשורת	4180
היטב	4179
בכפר	4179
להתמודד	4178
כלשהו	4173
מגן	4173
במקומות	4173
לעברית	4172
עולים	4172
מראה	4168
אליהו	4159
הסיבה	4157
קצין	4157
מבלי	4150
ומתן	4150
צעירים	4149
משתנה	4146
מעשה	4145
להרוג	4142
יצאה	4137
שליטה	4136
עיריית	4129
מעלה	4127
עמוד	4127
שאול	4122
מסלול	4122
הבכורה	4121
הבינלאומי	4117
גרמנים	4115
קיימות	4114
נהדר	4113
מעלות	4110
קיבוץ	4104
עזב	4103
להישאר	4101
ספינות	4101
מיליארד	4098
סוגי	4093
לעמוד	4092
תומאס	4092
הפרלמנט	4092
היינו	4092
צד	4083
לאזור	4080
דרכים	4077
מאמין	4077
המשך	4077
מוצא	4076
הסביבה	4075
שהוקמו	4075
מלאה	4073
להוציא	4073
לבד	4071
מבית	4070
פרויקט	4061
אחראי	4061
מועדון	4059
יין	4058
קשת	4056
שפות	4056
קיבלו	4055
פרש	4055
אוהבת	4047
מסדר	4044
פריז	4038
שנערך	4037
תעשה	4037
מהירות	4033
מגוון	4031
כמובן	4031
הצבאית	4029
פרופ	4028
הראש	4024
נשמע	4024
המרד	4020
פעל	4019
מאמרים	4018
כבד	4017
החוצה	4015
מטוסים	4015
בים	4013
מבני	4012
חוקרים	4011
הגדולות	4011
יסוד	4010
בתהליך	4010
הלכה	4010
ביצוע	4008
אליעזר	4004
ארלס	4003
סליחה	4002
הנשק	4001
פעמיים	3999
צבאית	3995
הלב	3994
בצבא	3991
בגין	3990
לאכול	3989
השחור	3989
טבע	3988
לאדם	3984
יצירת	3982
למעט	3981
הדרומית	3981
שבוע	3980
אדמה	3979
נפוץ	3973
הרוח	3973
עסקים	3971
פרסי	3970
האחים	3969
להקמת	3968
לראש	3968
הקו	3964
אהרן	3964
בשיתוף	3959
לוח	3955
יי	3950
בפריז	3949
שעה	3949
יוון	3948
נוער	3948
מעין	3946
שרה	3946
נקודת	3942
אמו	3940
המודרנית	3934
השלום	3932
מחלקת	3932
קרל	3930
קנדי	3930
מסוגל	3926
הצורך	3925
הנאצית	3920
אורח	3920
פועל	3916
נובל	3916
הערב	3915
פוליטית	3914
חום	3913
צפיפות	3912
מרגיש	3911
הדגל	3909
במה	3907
מחקרים	3906
ביל	3906
לאפשר	3906
שבט	3906
הצליחה	3902
אזרחים	3899
כדאי	3898
שנקרא	3897
לחיות	3897
נודע	3894
להגן	3893
ברזיל	3893
אוגוסט	3892
מצוי	3891
ששת	3887
האישה	3887
הופיעה	3886
באר	3884
כעבור	3879
אירועים	3876
פרטי	3876
הבתים	3875
חייבת	3874
מבט	3872
חבל	3872
הירח	3869
עליי	3869
נוכל	3868
הכוכבים	3867
בסך	3867
למספר	3863
שלישי	3863
רואים	3863
תפקידו	3862
בצה	3861
משם	3858
ממך	3856
לימוד	3855
כחול	3851
כיבוש	3851
חברתית	3849
